"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"230176_at",0.378815033259423,9.34018368794326,2.17184034604846,0.0315642389854559,0.0510430634554499,-5.08392496710313
"204274_at",0.388320820399112,10.0697827659574,2.17153623886242,0.031587671289485,0.0510781912109336,-5.08456593431723
"204716_at",0.553261796008869,8.02553340425532,2.17067427646676,0.0316541698548461,0.0511829508023718,-5.08638223824139
"202573_at",-0.280859955654099,9.10730659574468,-2.17060154051326,0.0316597868270852,0.0511892623882613,-5.08653547466162
"227585_at",-0.417106718403547,4.13417312056738,-2.17009517532983,0.031698914397854,0.0512497521138222,-5.08760212622598
"209632_at",0.611031019955653,7.96268709219858,2.16965550035094,0.0317329227112821,0.0513019590948224,-5.08852810717868
"201716_at",0.448023569844791,8.64629687943262,2.16904452339053,0.0317802335238531,0.0513756651365368,-5.08981456897874
"215777_at",0.676520953436808,2.99516205673759,2.16877581322573,0.0318010603607839,0.0514065517401351,-5.09038025296081
"205402_x_at",1.04097427937916,2.29033780141844,2.16853136450712,0.0318200170472186,0.0514344120584147,-5.09089480528915
"222499_at",0.394339312638582,6.87969453900709,2.16829579156147,0.0318382946942952,0.0514611718105552,-5.09139062328512
"216175_at",-0.24041179600887,4.59773971631206,-2.16819920445301,0.0318457913299511,0.0514705039441448,-5.09159389874796
"225263_at",0.462641152993353,8.31338893617021,2.16810674596628,0.0318529689544489,0.0514793194966595,-5.09178847726328
"225443_at",0.316712882483368,7.74818127659574,2.16802607401617,0.0318592327261279,0.0514866572479102,-5.09195824472623
"219545_at",-1.30513629711752,3.59320255319149,-2.16794719736622,0.031865358133806,0.0514937706118785,-5.09212422842155
"201439_at",0.446569955654102,4.45857553191489,2.1675462265549,0.0318965125330659,0.0515413273597813,-5.09296792215314
"203408_s_at",-0.854605254988915,9.86688985815603,-2.167266455886,0.0319182656234613,0.0515736882826514,-5.0935565089613
"220858_at",-0.83251716186253,5.4250034751773,-2.16651305400578,0.0319769090323398,0.0516656500364047,-5.09514117704615
"213477_x_at",-0.102024168514411,15.6504035460993,-2.16638821410307,0.0319866353504721,0.0516785699202083,-5.09540370937279
"201258_at",0.249706208425721,14.4376382978723,2.16618664617816,0.0320023449848658,0.0517011547094746,-5.09582756721048
"227544_at",-0.57108638580931,4.92356744680851,-2.16565784358017,0.0320435901418546,0.0517636903295191,-5.0969393602605
"235035_at",0.46277341463415,7.7484685106383,2.16564593758019,0.0320445193071937,0.0517636903295191,-5.09696438938119
"230738_at",0.524756740576497,3.53214829787234,2.16462371007667,0.0321243828417118,0.0518898934049128,-5.09911286468379
"1555294_a_at",0.354404523281596,2.7113890070922,2.1645634026259,0.032129099861578,0.0518947066863974,-5.09923958676643
"1554102_a_at",0.639791507760533,2.79946553191489,2.16450917465133,0.0321333418802148,0.051897358323007,-5.09935353142636
"242320_at",-0.525700221729489,8.56007517730496,-2.16449800008689,0.0321342160780859,0.051897358323007,-5.09937701126269
"215545_at",0.285764190687362,4.92086581560284,2.16429588274918,0.0321500314856826,0.0519200935545354,-5.09980167779157
"207069_s_at",-0.533001330376939,6.1038680141844,-2.16419380144573,0.0321580217716906,0.0519276126252721,-5.10001614561643
"205155_s_at",0.620159756097562,3.5838475177305,2.16419198441287,0.0321581640132405,0.0519276126252721,-5.10001996302796
"210547_x_at",0.659637760532151,6.9056909929078,2.16407460372481,0.0321673540008254,0.0519396446714587,-5.10026656223257
"224584_at",0.383080443458978,11.8534912056738,2.16373919887891,0.032193626109253,0.0519792559054003,-5.1009711285732
"226378_s_at",-0.456267937915744,6.52030042553192,-2.16368324480743,0.0321980107746239,0.0519835256915278,-5.10108865825133
"202771_at",0.542194589800443,8.78005177304965,2.16309996285581,0.0322437486456817,0.0520488681087065,-5.10231365357291
"242134_at",0.74596066518847,3.34625212765957,2.16308104690374,0.0322452328757429,0.0520488681087065,-5.10235337525218
"218861_at",-0.359796962305984,5.42731234042553,-2.16308044354176,0.0322452802191916,0.0520488681087065,-5.10235464224894
"226782_at",-0.514169379157426,7.66482936170213,-2.16307824812921,0.0322454524851147,0.0520488681087065,-5.10235925238181
"231528_at",0.789432062084258,3.27425581560284,2.16301751371037,0.0322502184069446,0.0520537483504785,-5.10248678646871
"227255_at",0.381990598669621,8.63203460992908,2.16297420945242,0.0322536169302369,0.0520564211225333,-5.10257771752505
"218070_s_at",0.441552838137471,6.7223809929078,2.16291965344102,0.0322578989340313,0.0520605194411841,-5.10269227279272
"202622_s_at",-0.394511374722836,8.1235075177305,-2.16274767989662,0.0322714000525485,0.0520794950985783,-5.10305336061236
"213996_at",0.492388913525501,2.77717333333333,2.16270971296824,0.0322743813797437,0.0520814928131527,-5.10313307504491
"1562368_at",-0.118121263858093,4.36517539007092,-2.16261226303625,0.0322820346612269,0.0520910290841479,-5.10333767254747
"224221_s_at",1.32025953436807,6.35592645390071,2.16257985050073,0.032284580545013,0.0520923233564423,-5.10340572121195
"215488_at",-0.0878984478935703,4.08924468085106,-2.16195163188353,0.0323339591333168,0.0521691796483702,-5.10472444972917
"242144_at",-0.343171197339242,8.75703971631206,-2.16108679010776,0.0324020435218802,0.0522762068551052,-5.10653930117119
"230527_at",0.682733902439024,4.52446815602837,2.16097424674257,0.0324109125843074,0.0522876919388138,-5.10677542103727
"238150_at",-0.178944789356985,4.26699921985816,-2.16082032925889,0.0324230455679553,0.0523044410979333,-5.1070983266228
"225044_at",-0.528719822616406,9.77820503546099,-2.16070432179409,0.0324321927855832,0.0523163721088465,-5.10734168605475
"1561884_at",0.592127206208428,5.68721907801418,2.16038524957013,0.0324573632366879,0.0523541475145561,-5.10801096994701
"235172_at",-0.503408780487804,3.67286382978723,-2.16028894432119,0.0324649637311121,0.0523635798034399,-5.10821296107985
"227771_at",-0.689111618625275,3.66004673758865,-2.16021770576076,0.0324705869321457,0.0523698220183559,-5.10836237179297
"212493_s_at",-0.300576407982264,8.33156652482269,-2.15983831158967,0.0325005485404196,0.0524153153672706,-5.10915800868442
"225428_s_at",-0.241037161862528,6.45192680851064,-2.15969582383796,0.0325118072993288,0.0524306423803093,-5.10945678952455
"203503_s_at",-0.271510886917962,6.07701361702128,-2.15880704050619,0.0325821113257926,0.0525411828143267,-5.11132005256799
"210822_at",0.526872926829268,3.76666546099291,2.15858499865726,0.0325996956865328,0.0525667013518187,-5.11178543357608
"213168_at",0.28550133037694,11.1897269503546,2.15824781389483,0.0326264143752345,0.052606945357121,-5.11249205885021
"219916_s_at",-0.504919889135255,2.11659631205674,-2.15811206745044,0.0326371763423319,0.0526214577328628,-5.11277650837012
"44065_at",0.436315232815965,4.97107879432624,2.15770884851655,0.0326691616298981,0.0526701854050378,-5.11362133375852
"208957_at",-0.392519490022172,4.77769382978723,-2.15719636402428,0.0327098535513633,0.0527329441521789,-5.11469487963398
"202585_s_at",0.483045631929047,5.0736785106383,2.15707987382495,0.0327191091388621,0.0527450190116684,-5.1149388685372
"213785_at",0.647972062084257,4.5470885106383,2.15653932666941,0.0327620873292167,0.0528114523411229,-5.1160708841789
"1558969_a_at",-0.182587782705099,5.17973390070922,-2.1557734097583,0.0328230680358098,0.0529068964244184,-5.11767441567629
"208667_s_at",-0.378219756097566,10.3403306382979,-2.15518050579732,0.0328703412445565,0.0529802365381805,-5.11891535974902
"217930_s_at",0.425920687361419,5.81522453900709,2.15502598825091,0.0328826708574046,0.0529972498798624,-5.11923871152171
"1405_i_at",1.32329379157428,8.86211269503546,2.15482185934138,0.0328989653081504,0.0530183251472217,-5.11966584947797
"210368_at",-0.299993082039911,6.81923893617021,-2.15481770750372,0.0328992967982476,0.0530183251472217,-5.11967453676933
"1558842_at",-0.624128093126386,4.90657822695035,-2.15471088961063,0.032907826322531,0.0530292100406176,-5.11989803679312
"210896_s_at",0.996441152993349,9.01676333333333,2.15463030394691,0.0329142624413025,0.0530367205301811,-5.12006664305221
"230710_at",0.762137184035477,3.21390843971631,2.1539135258269,0.0329715571628686,0.0531261772991572,-5.12156607062523
"213127_s_at",0.425580753880266,7.74842163120567,2.15379339257061,0.0329811682969183,0.0531387972889187,-5.121817331638
"243591_at",-0.866879046563193,6.28151546099291,-2.1529548239694,0.0330483246351972,0.0532441269457042,-5.12357084893497
"241965_at",0.423299778270511,8.54600205673759,2.15283070812007,0.0330582744344153,0.0532572848071665,-5.12383033133344
"210891_s_at",-0.319605986696228,12.4527063829787,-2.15218089212936,0.0331104095230412,0.053338398602341,-5.12518863865716
"213568_at",-1.09157093126386,6.77107156028369,-2.15190537414826,0.0331325359442138,0.053371164532839,-5.12576443682856
"221924_at",0.431663946784924,6.33740085106383,2.15143061891676,0.0331706928117033,0.0534297479976282,-5.12675645420995
"209346_s_at",-0.191635521064301,3.69938822695035,-2.15067582119263,0.0332314354215301,0.0535247032052282,-5.12833320852417
"218488_at",0.357612305986695,7.03895,2.15049310039628,0.0332461543982673,0.0535455235248781,-5.12871483007643
"204469_at",-1.0848056097561,4.83141460992908,-2.14905663915191,0.0333620643199944,0.0537272759909396,-5.13171389502849
"213733_at",0.605355232815966,6.60120042553191,2.14905000232964,0.0333626006638747,0.0537272759909396,-5.13172774713336
"227593_at",-0.680088980044349,6.16347354609929,-2.14879840655081,0.0333829384634907,0.0537571301126547,-5.13225283807361
"211942_x_at",-0.21746119733924,13.3899056737589,-2.14850398651045,0.0334067515855725,0.0537925770868806,-5.13286723201703
"202144_s_at",0.38518152993348,9.60019205673759,2.14820963896771,0.0334305735270414,0.0538280344404306,-5.13348139594614
"239936_at",0.452153991130821,3.76196907801418,2.14722529446181,0.0335103445826569,0.0539535692420885,-5.13553468496874
"235079_at",-0.857992439024393,8.96455985815603,-2.14707967167706,0.033522159784713,0.0539696836027342,-5.1358383714085
"203826_s_at",0.445849445676275,4.09516964539007,2.14636588259394,0.0335801256525389,0.0540600934262932,-5.13732665141309
"221280_s_at",0.623268580931264,2.86075510638298,2.14628195995307,0.0335869465894506,0.054068160557561,-5.13750160320176
"215188_at",0.326579268292683,2.72996695035461,2.14619123840961,0.033594321464584,0.0540771184993813,-5.13769072132262
"235593_at",-0.547806807095344,3.27596085106383,-2.14560510107899,0.0336420031007059,0.0541509541800413,-5.13891240288003
"201313_at",1.36130168514412,6.1056880141844,2.14544501896255,0.0336550357745884,0.0541690131300797,-5.13924600653183
"238716_at",-0.711902039911307,5.38163446808511,-2.14536243017564,0.0336617612349236,0.0541769189898644,-5.13941810859824
"212977_at",-0.892516651884701,9.07967822695035,-2.1452794197381,0.0336685222023266,0.0541832545819458,-5.13959108307188
"238717_at",0.440812128603106,2.75610567375887,2.14526956029958,0.033669325303942,0.0541832545819458,-5.13961162743594
"237706_at",-0.259431419068735,5.22425312056738,-2.14493058775225,0.0336969464228898,0.0542247834782906,-5.14031789946537
"215462_at",-0.437695299334814,6.95916234042553,-2.14477267617264,0.0337098205071152,0.0542425784007031,-5.14064688317341
"223417_at",0.468812483370288,3.9743795035461,2.14474131131126,0.0337123781015729,0.0542437720041089,-5.14071222418522
"227444_at",-0.895953281596453,4.5198365248227,-2.14469975363736,0.0337157671100186,0.0542463031657018,-5.14079879804999
"235248_at",-0.244780133037693,6.51286482269504,-2.1444592306477,0.0337353874302031,0.0542749476897059,-5.14129983002586
"243617_at",-0.605776274944568,5.24325978723404,-2.14439896145445,0.0337403053498879,0.0542799365457053,-5.14142536817716
"201468_s_at",-1.03837042128603,8.80331737588653,-2.14432531797185,0.0337463154425194,0.0542854855847657,-5.1415787599194
"228202_at",-0.487782150776054,2.93952397163121,-2.1443121640496,0.0337473890400925,0.0542854855847657,-5.1416061576574
"229342_at",-0.464835121951219,6.24510035460993,-2.1439577400448,0.0337763275555355,0.0543291101155778,-5.14234431294301
"203364_s_at",-0.345144589800444,8.02587354609929,-2.14388331536171,0.0337824070121486,0.0543339805217711,-5.1424993019718
"1562529_s_at",-0.568787405764968,5.19203482269504,-2.14387614054139,0.0337829931446917,0.0543339805217711,-5.14251424323301
"210313_at",-0.443688425720618,5.27159666666667,-2.14370629925869,0.033796870554412,0.0543522884881259,-5.14286791688945
"1558971_at",-0.472419068736143,3.47501418439716,-2.14369229180801,0.0337980152966032,0.0543522884881259,-5.14289708451844
"207156_at",0.908229179600887,4.88696631205674,2.1436670183229,0.0338000808268002,0.0543526842083762,-5.14294971089091
"227864_s_at",0.443178004434593,7.57209283687943,2.14353741272297,0.0338106748390722,0.0543667934905589,-5.14321957640335
"81737_at",0.65379379157428,6.06841418439716,2.1432329323199,0.0338355744777197,0.0544016184017371,-5.14385350714946
"207122_x_at",-0.457125188470066,7.64872609929078,-2.14322804080578,0.033835974622712,0.0544016184017371,-5.143863690635
"242871_at",0.969340088691794,4.95396631205674,2.14247528585333,0.0338976016877242,0.0544977695074208,-5.14543056768592
"213211_s_at",0.292975365853658,3.20906475177305,2.14194137613283,0.033941370959242,0.0545641727376851,-5.14654160102414
"1560131_at",-0.707581596452328,3.08407638297872,-2.14192690993559,0.0339425575598166,0.0545641727376851,-5.14657170068632
"1559006_at",0.456584722838137,6.38424936170213,2.14173863321084,0.0339580043678507,0.0545860667499357,-5.14696342870668
"202623_at",0.409775099778271,9.29652985815603,2.14080171980632,0.0340349620182224,0.0547068291832315,-5.14891228887534
"222303_at",-0.765253370288247,7.80016432624114,-2.14074602889045,0.0340395411865887,0.054711245769233,-5.14902810562373
"224189_x_at",1.0323045676275,7.27155177304965,2.14056401950624,0.0340545105651615,0.0547323610110867,-5.14940659894556
"200630_x_at",0.276554323725057,11.8142070921986,2.14044700787989,0.0340641372006901,0.0547448875939431,-5.14964991180701
"228037_at",-0.702287494456762,5.31732794326241,-2.14039452159296,0.0340684560512808,0.0547488830824633,-5.14975904724785
"202845_s_at",0.358498403547673,8.98594985815603,2.1399250596214,0.0341071069228046,0.054808047611885,-5.15073509442835
"205584_at",-0.478346541019953,7.86547340425532,-2.13933843287507,0.0341554572304962,0.0548827913424029,-5.15195445443613
"201054_at",-0.296148159645236,10.6163935460993,-2.13906733239357,0.0341778215763181,0.0549157736633686,-5.15251785709172
"226868_at",0.390293348115296,8.65831092198582,2.13900378533045,0.0341830657004524,0.0549212457198738,-5.15264991131266
"206421_s_at",0.672650421286031,2.73400943262411,2.13831591695334,0.034239875486602,0.0550095622464915,-5.1540791038486
"228174_at",-0.585966319290465,6.17348858156028,-2.13804150718875,0.0342625612324351,0.0550430487602331,-5.15464912830512
"235179_at",0.409238736141908,2.74097446808511,2.1378549382075,0.0342779925011894,0.0550648779300942,-5.15503664421929
"227702_at",-1.83385485365854,5.05585943971631,-2.13762009912266,0.0342974247623762,0.0550931316839525,-5.1555243752791
"1563573_at",0.612383791574282,4.78724794326241,2.13753318602623,0.0343046189841085,0.0551017250732484,-5.15570487006513
"217456_x_at",0.460700266075387,11.2758363829787,2.13748766294371,0.0343083876722532,0.0551048155778924,-5.1557994063445
"209864_at",0.420336319290466,7.61772397163121,2.13745741333036,0.0343108921239676,0.0551058439882855,-5.15586222367346
"217066_s_at",-0.337401086474502,4.42279390070922,-2.13743536938961,0.0343127173041241,0.0551058439882855,-5.15590800031214
"212217_at",0.329186252771617,8.12757581560284,2.13730051813718,0.0343238844579569,0.0551208149883101,-5.15618802397221
"222208_s_at",0.134677361419068,4.01789602836879,2.13701987234854,0.034347135053851,0.0551551881666232,-5.15677074240308
"224348_s_at",-0.536770310421285,3.36270468085106,-2.13668508932714,0.0343748885357191,0.0551967880685625,-5.15746577489448
"219072_at",0.335037228381372,7.68283609929078,2.1362288737454,0.0344127399451844,0.055254597171862,-5.15841274559071
"223431_at",0.336162372505546,7.70281815602837,2.1354509144693,0.0344773688956422,0.0553553929388111,-5.16002712584115
"203059_s_at",0.805150909090908,3.93611723404255,2.13524140719245,0.0344947916127161,0.0553803896300676,-5.16046179025185
"207996_s_at",-0.715552172949,8.59785276595745,-2.13478931705918,0.0345324135326319,0.0554378111274889,-5.16139960488413
"214366_s_at",0.835939135254989,3.68833496453901,2.13443864371125,0.0345616201724281,0.055481717416892,-5.16212691275012
"214475_x_at",-0.478737028824833,3.06097978723404,-2.1343113739551,0.0345722254021176,0.0554957597763278,-5.16239084667286
"221085_at",0.717291175166296,3.16546439716312,2.13424604916628,0.0345776699262914,0.0555015170441192,-5.16252631247366
"214671_s_at",0.429564345898005,4.36720836879433,2.13404371018891,0.0345945386584522,0.0555256100012864,-5.16294588370836
"228340_at",-0.576350975609754,7.40773106382979,-2.13339222764493,0.0346489001727739,0.0556098745425925,-5.16429654852456
"226133_s_at",0.332632616407983,7.50555808510638,2.13306754059456,0.0346760204896038,0.0556504115228288,-5.16496955112165
"1555243_x_at",0.43314414634146,8.81609120567376,2.13290348537473,0.0346897305896797,0.0556694236854957,-5.16530956389936
"244350_at",0.597550753880267,2.53747631205674,2.13264975172063,0.034710944335565,0.0557004748676586,-5.16583539156261
"203825_at",-0.418391995565413,9.43767241134752,-2.13240760693685,0.0347311996211387,0.0557299847602878,-5.16633714827984
"204074_s_at",0.452979623059869,6.69689191489362,2.13232158005803,0.0347383981810217,0.0557385416726642,-5.16651539475529
"203794_at",-0.547396563192904,7.20360879432624,-2.1322548121833,0.0347439860730768,0.0557445134519053,-5.16665373220551
"203269_at",0.469950909090905,9.48656241134752,2.13221399666943,0.0347474023597425,0.0557470005742529,-5.16673829653762
"210949_s_at",0.382576718403545,11.8967936170213,2.13207238442165,0.0347592576511001,0.0557630258209179,-5.16703168658229
"226355_at",0.52109155210643,2.07020645390071,2.13201749593176,0.0347638536659703,0.0557644402937606,-5.16714539879194
"219920_s_at",0.394762150776057,7.09905914893617,2.13201726765962,0.0347638727811302,0.0557644402937606,-5.16714587169645
"221511_x_at",-0.541555853658538,7.64063439716312,-2.13183396830837,0.0347792249176955,0.0557860709818685,-5.16752559214283
"222400_s_at",0.470066873614186,10.5244591489362,2.13150005912809,0.0348072063390899,0.0558279557029601,-5.1682172352914
"210045_at",0.693466474501108,5.47055652482269,2.13147173923863,0.0348095804252908,0.0558287660283858,-5.16827589105832
"227808_at",0.990060620842571,6.05283319148936,2.13113632314701,0.0348377093429836,0.0558708805069496,-5.16897054476043
