"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"221781_s_at",3.54025917960089,7.89537191489362,12.9239173263569,1.37458452136422e-25,5.70318936204352e-24,47.5313757447179
"208905_at",2.03960835920178,12.0336995035461,12.9230674779878,1.38149912319107e-25,5.72392833662786e-24,47.5263906805774
"216246_at",-1.43241252771619,7.3350470212766,-12.9215624246007,1.39383022548442e-25,5.76702082076122e-24,47.517562216151
"224321_at",-4.0638144345898,5.59615319148936,-12.9158300264634,1.44181434294601e-25,5.95730565239644e-24,47.4839357087492
"232644_x_at",-1.19167066518847,9.39273042553192,-12.9110353044673,1.48321755177706e-25,6.11147005851531e-24,47.4558085108256
"203008_x_at",2.40398503325942,9.64860929078014,12.9105776405921,1.48723126596716e-25,6.11956743915111e-24,47.4531236706299
"217799_x_at",3.68540578713969,7.74484007092199,12.8984778881699,1.59738321248941e-25,6.56377286199398e-24,47.3821382480322
"209231_s_at",3.54470931263858,6.77080624113475,12.8964471480394,1.61665508095026e-25,6.63383753203668e-24,47.3702238952982
"203007_x_at",3.67027332594235,11.203729858156,12.8937462823937,1.64264770700148e-25,6.73125033624899e-24,47.3543776311179
"1554890_a_at",2.85536,7.75790319148936,12.8927226255696,1.65260818572483e-25,6.76278963454218e-24,47.3483716434598
"222420_s_at",3.70652815964523,9.6359909929078,12.886415940699,1.71532217945485e-25,7.00982482446714e-24,47.3113681069839
"204318_s_at",4.34128312638581,6.29509929078014,12.8849948210692,1.72977969460627e-25,7.05924983838432e-24,47.3030296552762
"224582_s_at",3.16827802660754,9.30674489361702,12.8770486443626,1.81289658192944e-25,7.3782914975447e-24,47.2564036393218
"221681_s_at",-1.53995277161863,3.4483670212766,-12.8731114691691,1.85554928318634e-25,7.54160867164975e-24,47.2333003302328
"233992_x_at",-1.17480272727273,4.07722673758865,-12.8650144783108,1.94645106949742e-25,7.90031695639896e-24,47.1857851253681
"235003_at",4.39850827050998,9.20828120567376,12.8638373315271,1.96003263225069e-25,7.94464787289346e-24,47.1788770898313
"234949_at",-2.00833603104213,8.96475687943262,-12.8613579615607,1.98895006563294e-25,8.05093567895027e-24,47.1643268158886
"222679_s_at",2.94056871396896,8.82796361702128,12.8594299329754,2.01173202524803e-25,8.13213407175024e-24,47.1530119243945
"221547_at",2.61925086474502,8.99647106382979,12.8580794757951,2.02784471625977e-25,8.18618989308489e-24,47.1450864911805
"230800_at",-3.12384095343681,5.60168496453901,-12.8552655730174,2.06183454192971e-25,8.31217048192525e-24,47.1285722751752
"217985_s_at",2.60799532150776,9.64295106382979,12.8508817833019,2.11592761505271e-25,8.51374145145454e-24,47.1028440334244
"201772_at",2.95086197339246,10.0209484397163,12.8507533059551,2.11753419423249e-25,8.51374145145454e-24,47.1020899938083
"203696_s_at",2.16639676274945,7.92868063829787,12.8494385687699,2.13404504184722e-25,8.56859241063198e-24,47.0943736982664
"220651_s_at",4.74258871396896,5.30526929078014,12.8322287940257,2.36244035523182e-25,9.47291016534767e-24,46.9933613401464
"226094_at",3.80953106430155,9.2528270212766,12.8253975388468,2.45974587789445e-25,9.84147343018708e-24,46.9532619503531
"201548_s_at",2.94057312638581,9.05150822695035,12.825315061971,2.46094488412605e-25,9.84147343018708e-24,46.9527777999497
"232502_at",-1.05079046563193,3.69700744680851,-12.8220058733982,2.50953802007554e-25,1.00223835927429e-23,46.9333521786986
"217857_s_at",2.73852545454545,7.42464943262411,12.8187135248578,2.55883725758277e-25,1.01974889981673e-23,46.9140249532534
"227530_at",-4.54087937915743,5.03782595744681,-12.8186227292181,2.56021047388125e-25,1.01974889981673e-23,46.9134919449521
"224699_s_at",2.79960640798226,9.43926496453901,12.8182853201112,2.56532000390055e-25,1.02042349502691e-23,46.9115112096253
"200593_s_at",1.69061217294901,9.7052939716312,12.817688124921,2.57438862662239e-25,1.02266903514748e-23,46.9080054074744
"205462_s_at",3.36580401330377,6.63874141843972,12.8038395916319,2.7939266189939e-25,1.10840597462423e-23,46.8267041464983
"1558323_at",-1.10611150776053,4.50428425531915,-12.8023581660268,2.81849417749556e-25,1.11666945045524e-23,46.8180065947545
"220199_s_at",3.37487206208426,9.63717035460993,12.799181801918,2.871901662039e-25,1.1363220973522e-23,46.7993576349873
"208766_s_at",1.34785277161863,12.2275957446809,12.7916275375499,3.00302551171889e-25,1.18663202528543e-23,46.7550036191139
"211015_s_at",2.32530654101996,9.67296290780142,12.7897455022646,3.0366153947513e-25,1.19831983735014e-23,46.7439530935105
"225638_at",2.22143676274944,8.97253326241135,12.7796912820142,3.22253663551586e-25,1.2683377722367e-23,46.6849164449032
"203465_at",2.02284960088692,8.95310134751773,12.776931063606,3.27554347123988e-25,1.28750408047827e-23,46.6687081946909
"201725_at",2.34013441241686,10.0596975886525,12.7761769505498,3.29017658009167e-25,1.29155643859499e-23,46.6642799211407
"223461_at",3.17853567627494,7.13931446808511,12.7742002332225,3.32884497905269e-25,1.30502081442574e-23,46.6526722081913
"202143_s_at",3.68398294900222,8.66599631205674,12.764419239808,3.52698073445529e-25,1.3808846065581e-23,46.5952337609558
"223100_s_at",2.36780587583149,10.0544713475177,12.7621693622518,3.57420257926858e-25,1.39754127814778e-23,46.5820209086003
"213923_at",2.21021033259423,9.82478992907801,12.7566823887714,3.69203810983957e-25,1.44172881640833e-23,46.5497967146082
"218073_s_at",4.35290953436807,6.32866418439716,12.7537292248336,3.75706080503273e-25,1.46520466617158e-23,46.5324527143738
"216242_x_at",2.98764620842572,7.62185212765957,12.7533776395,3.76487798605734e-25,1.46633898406116e-23,46.5303878223262
"219037_at",2.4388190465632,8.2096104964539,12.7502769977219,3.83452685913101e-25,1.49152110498464e-23,46.5121772627049
"232219_x_at",3.23324458980045,6.97966014184397,12.7413131878029,4.04321920727167e-25,1.57024053292988e-23,46.4595292376619
"201485_s_at",2.82832035476719,10.0703778014184,12.7396459671637,4.08327103334855e-25,1.58209540310274e-23,46.4497366356837
"1569106_s_at",4.32769257206209,7.1800019858156,12.7378877266504,4.12593986311042e-25,1.59655701464634e-23,46.4394092996109
"206550_s_at",2.98085682926829,7.29699971631206,12.7365826091426,4.15790074773627e-25,1.60684306645699e-23,46.4317433826513
"218027_at",2.97035075388026,10.3054268794326,12.7349053768278,4.19933854077109e-25,1.62076020966996e-23,46.4218916626605
"204997_at",-3.99265904656319,2.35879936170213,-12.7321800054332,4.26755531713294e-25,1.64496361275758e-23,46.4058831518581
"212322_at",2.80527858093127,8.81034312056738,12.7314717800399,4.28546328257658e-25,1.64973768866508e-23,46.4017230714994
"212378_at",2.42059643015521,8.64084865248227,12.7307407353208,4.30402716520869e-25,1.65475165387747e-23,46.3974289309292
"202112_at",-3.46267290465632,8.64180475177305,-12.7166559657629,4.67783251296613e-25,1.79615540693878e-23,46.3146912297263
"227779_at",-1.95188847006651,5.82364432624113,-12.7154628711174,4.71095216602332e-25,1.80655037298607e-23,46.3076823185216
"212595_s_at",3.93056620842572,9.39322971631206,12.7151704243259,4.7191060898196e-25,1.80735713104078e-23,46.305964312634
"213404_s_at",2.06395223946785,10.8474456737589,12.708605460176,4.90591396740992e-25,1.87649638858433e-23,46.2673969506678
"209025_s_at",2.40117860310421,9.48114787234043,12.702446481999,5.08789507276233e-25,1.94361495535331e-23,46.231213137401
"212419_at",-4.31195483370288,7.67689276595745,-12.7013506476172,5.12097514117225e-25,1.95375338942834e-23,46.2247749907503
"208867_s_at",3.43247288248337,8.47366822695036,12.699816982197,5.16763393465792e-25,1.96903990471985e-23,46.2157644618778
"211136_s_at",3.46156137472284,7.05415255319149,12.6939373847594,5.35048693237215e-25,2.03611587427711e-23,46.1812200586416
"220083_x_at",2.90968605321508,6.1724619858156,12.6925070044544,5.39594216940997e-25,2.05080127769445e-23,46.1728159453703
"229308_at",-3.18190184035477,3.61215070921986,-12.6916974008313,5.42184122878114e-25,2.05802621381676e-23,46.1680591336829
"201411_s_at",2.7901776940133,9.64048907801418,12.6891135967582,5.50533191089048e-25,2.08706573824913e-23,46.1528778727467
"230867_at",-5.33843818181818,2.86698411347518,-12.6855475977511,5.6226785556137e-25,2.1288501456508e-23,46.1319252653276
"217736_s_at",2.08743374722838,10.237180070922,12.6841043278224,5.67088122695735e-25,2.14438272016325e-23,46.1234449616777
"210794_s_at",-4.36160705099778,4.1673780141844,-12.6817006802534,5.75207880012807e-25,2.17233691524938e-23,46.109321538222
"222555_s_at",3.13401656319291,6.54678241134752,12.6749617894271,5.98598490262971e-25,2.25781978530628e-23,46.0697238086401
"1553709_a_at",3.15615414634146,7.91165539007092,12.6733245554748,6.04423641842281e-25,2.2769164505365e-23,46.0601031638228
"213741_s_at",2.87676192904657,5.78522290780142,12.6685377094822,6.21782430514162e-25,2.3393585071473e-23,46.0319743294686
"203428_s_at",3.94047640798226,8.02320560283688,12.6622813138489,6.45224996785251e-25,2.42450394075041e-23,45.995208732286
"224129_s_at",2.36591760532151,10.4428793617021,12.6581859604253,6.61047310999572e-25,2.48083747757415e-23,45.9711416782449
"212695_at",-2.24027651884701,6.5534695035461,-12.6564682953061,6.67798554658121e-25,2.50302963905923e-23,45.9610473378467
"222351_at",-3.08351033259424,4.58721531914894,-12.6528451524824,6.82266454882016e-25,2.5540533592344e-23,45.9397545688123
"212009_s_at",5.58814818181818,7.53434879432624,12.6475977801807,7.03778357653258e-25,2.63128546660523e-23,45.9089155499596
"218665_at",-3.42552270509978,6.5745195035461,-12.6452258752511,7.13723686458959e-25,2.66513346069856e-23,45.8949754396694
"233851_s_at",2.82832368070953,6.04243425531915,12.6425379353966,7.2516431286096e-25,2.70447359776473e-23,45.8791776884971
"218578_at",2.30585419068736,8.34979035460993,12.6419808425965,7.27558327676803e-25,2.71001869360214e-23,45.8759034703208
"224642_at",3.91307733924612,7.60899446808511,12.6409898484141,7.31836534952459e-25,2.72255950294331e-23,45.8700790427968
"200713_s_at",1.50966984478935,10.3513663120567,12.6390259728793,7.40389305065613e-25,2.75095145649565e-23,45.8585365383866
"227646_at",-5.05887960088692,7.40074085106383,-12.6367666051999,7.50352810551484e-25,2.78450801361546e-23,45.8452571328029
"213729_at",1.89312068736142,10.6803328368794,12.6360700948496,7.53451310969293e-25,2.79253734647465e-23,45.8411633647214
"228123_s_at",3.23081745011087,8.73124737588653,12.6294382917246,7.83602788782025e-25,2.90068972853599e-23,45.8021837970422
"201378_s_at",2.25400620842572,8.98067886524823,12.6279036531895,7.90750387619557e-25,2.92352553581176e-23,45.7931634695254
"205394_at",3.81767541019956,5.57910581560284,12.6266445108527,7.96663576833943e-25,2.94174672815332e-23,45.7857623959359
"226337_at",2.35239050997783,8.10035475177305,12.6219721120566,8.18995646404907e-25,3.02047616605602e-23,45.7582981543034
"201908_at",3.21610235033259,7.80947056737589,12.6175825631952,8.40546436790904e-25,3.09613362592536e-23,45.7324957906872
"200934_at",1.86846940133038,11.571430212766,12.6163641081929,8.46628555777848e-25,3.11469640969848e-23,45.7253334259079
"216710_x_at",-1.03755583148559,3.78850468085106,-12.6131448010944,8.62911078811104e-25,3.1706940537914e-23,45.7064093301441
"1569200_at",-1.94381818181818,6.75396113475177,-12.6115597754131,8.7104257443856e-25,3.19664064203969e-23,45.6970919183868
"228692_at",-2.50156073170732,3.70578156028369,-12.6098580797694,8.79858015051577e-25,3.22503048878966e-23,45.6870885758011
"241333_x_at",-1.17487733924612,3.57257531914894,-12.6038184230622,9.11873030068257e-25,3.33828223372905e-23,45.6515839012232
"1554768_a_at",5.4506266075388,6.1675280141844,12.6003282033402,9.3090298151893e-25,3.40377781724786e-23,45.6310657442312
"224247_s_at",2.68001980044346,8.58787992907801,12.5977279847373,9.45338288206551e-25,3.45233382440028e-23,45.6157794128829
"214501_s_at",1.99024713968958,9.80936907801418,12.5856204822214,1.01556138976785e-24,3.70425706917399e-23,45.5445979735924
"201156_s_at",3.41445580931264,6.45565482269504,12.5845307996679,1.02213207765725e-24,3.72367701900672e-23,45.5381913535966
"200594_x_at",1.44539751662971,12.3087817021277,12.5831512332588,1.03051181863848e-24,3.74963210209348e-23,45.5300803480056
"224960_at",2.84446567627495,9.37186631205674,12.5808608903956,1.0445759198582e-24,3.79618205035572e-23,45.5166143910009
"212742_at",3.08656982261641,9.25808191489362,12.5797462446468,1.0514898723739e-24,3.81666548692898e-23,45.5100608219729
"200682_s_at",2.07088611973392,10.7887230496454,12.5785812921922,1.05876483180502e-24,3.83840798792615e-23,45.5032114290031
"209055_s_at",3.76920492239468,7.30008184397163,12.5780103312007,1.0623487779522e-24,3.84673273257769e-23,45.4998544200215
"201386_s_at",3.32057337028825,10.2236653900709,12.5763877803807,1.07260002882057e-24,3.87915020108435e-23,45.4903144474065
"227397_at",-1.20501904656319,3.47108056737589,-12.571504533186,1.10405366354e-24,3.98807679455024e-23,45.461602299736
"219158_s_at",2.42488184035477,8.47831390070922,12.5633444262908,1.1586881178131e-24,4.17533053599888e-23,45.4136213240598
"217398_x_at",1.63843835920178,14.1581411347518,12.5626349497999,1.16356428507296e-24,4.18785010698608e-23,45.4094495359804
"206955_at",-2.40808199556541,2.69532056737589,-12.5603272797106,1.17956721009979e-24,4.24033829931541e-23,45.3958801036779
"213097_s_at",1.97099733924612,9.22160879432624,12.5588069924493,1.19023009342125e-24,4.27352687268908e-23,45.3869404985341
"222537_s_at",3.62690760532151,8.09773141843972,12.557245213249,1.20128447146287e-24,4.30803973781637e-23,45.3777568319102
"201364_s_at",2.94882711751663,7.92601340425532,12.5549229299099,1.2179120613931e-24,4.36243249520338e-23,45.3641010536715
"202200_s_at",2.25963184035477,9.24228539007092,12.5482004192966,1.26735551981197e-24,4.53409717884347e-23,45.3245695057119
"212229_s_at",2.83429698447893,9.15579042553192,12.5451800740042,1.29021926807184e-24,4.61037322908017e-23,45.3068079583535
"210104_at",2.47028942350333,7.75175354609929,12.5417330598705,1.3168177938925e-24,4.69418830035209e-23,45.2865369610769
"204147_s_at",3.12794791574279,6.07436709219858,12.5396901378722,1.33284012486208e-24,4.74564160309951e-23,45.2745228822243
"218662_s_at",3.6270244789357,7.36925134751773,12.5385992145615,1.34147585047286e-24,4.7707033429971e-23,45.2681072908121
"212481_s_at",3.44016319290465,7.95771971631206,12.5313534040979,1.40027241914097e-24,4.97388085338861e-23,45.225494549867
"211750_x_at",1.39938403547672,12.9696510638298,12.5301066901688,1.41064598059618e-24,5.00477759837883e-23,45.218162431141
"228548_at",-2.53668680709534,2.50282063829787,-12.5292664657176,1.41768061326838e-24,5.02376903442069e-23,45.2132209119647
"217743_s_at",2.5568478713969,9.33992411347518,12.5234987528332,1.46692695386364e-24,5.19130922092799e-23,45.1792992851899
"217844_at",-2.09683033259423,6.90413524822695,-12.5233251887619,1.46843513931783e-24,5.19130922092799e-23,45.1782784869212
"1554575_a_at",2.96479317073171,6.48915475177305,12.5147070811812,1.54530712606128e-24,5.45017234673302e-23,45.1275908091446
"213642_at",-1.82478407982262,9.14938560283688,-12.5144431727973,1.54772365912763e-24,5.45225812135845e-23,45.1260385860875
"227364_at",4.75955747228381,10.2652158156028,12.5106766350758,1.58262787209743e-24,5.56865046209264e-23,45.1038847984587
"235542_at",2.47622966740576,8.79304333333333,12.5102112362694,1.58699502364265e-24,5.57744733426788e-23,45.1011474134539
"209251_x_at",1.372766518847,13.016219858156,12.5073364435239,1.61423981000379e-24,5.66653182658556e-23,45.0842382914769
"213071_at",-4.93293073170732,6.83101638297872,-12.5059788237806,1.62726841726031e-24,5.70556213953254e-23,45.0762528746169
"1553117_a_at",3.48156268292683,6.92664482269504,12.5054017430358,1.63283829196478e-24,5.7183796360919e-23,45.0728585116489
"201894_s_at",2.10498181818182,10.1104480851064,12.5050649874282,1.63609740668487e-24,5.7230840550231e-23,45.0708777254795
"207180_s_at",3.76365013303769,7.43608574468085,12.5023723400172,1.66239207557793e-24,5.80826180979411e-23,45.0550395276936
"200811_at",-2.45633758314856,8.47894205673759,-12.4993606730873,1.69230355473168e-24,5.90586262739481e-23,45.0373245823277
"208793_x_at",3.14600637250554,4.81723429787234,12.4978968190379,1.70703632715877e-24,5.94339345098817e-23,45.0287139345917
"200889_s_at",2.81967993348115,9.0709234751773,12.4978967541011,1.7070369835463e-24,5.94339345098817e-23,45.0287135526205
"212577_at",3.21930840354767,8.05847475177305,12.4943033572452,1.74374896656642e-24,6.06414585311276e-23,45.0075762751587
"224692_at",2.19174272727273,9.16118893617021,12.4932887610886,1.7542569432728e-24,6.093595077487e-23,45.0016080888926
"1554678_s_at",2.68772860310421,9.85275517730496,12.4899985171548,1.78877138764248e-24,6.20626802125943e-23,44.9822535788623
"210093_s_at",2.16031188470066,8.5684114893617,12.4885026591577,1.80468679824075e-24,6.25422374986612e-23,44.9734542425076
"201689_s_at",4.33392514412417,11.020365248227,12.4826216879781,1.86864436094491e-24,6.46836767027896e-23,44.9388589510224
